"";"X";"Focal";"Date";"Age.new";"Age.scale";"contact.one.meter";"mean.party.size.scale";"Age.mother.round.scale";"rank.scale";"months.pregnant.scale";"total.scans";"Group";"Sex";"family.member";"Group.centered";"Sex.centered";"family.member.centered"
"41";41;"SF2";"2023-02-26";71;0,493137008090126;0;1,63790433127641;-0,287248141133275;-0,551971020902019;-0,296468713980032;32;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"42";42;"SF3";"2022-03-03";7;-1,7623752950248;41;-1,12649116454876;0,656357100644121;0,781674162383155;-0,296468713980032;49;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"43";43;"SF3";"2022-03-07";7;-1,7623752950248;54;-1,12649116454876;0,656357100644121;0,781674162383155;-0,296468713980032;59;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"44";44;"SF3";"2022-04-07";8;-1,72713291528863;12;-0,78094172757061;0,656357100644121;0,781674162383155;-0,296468713980032;12;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"45";45;"SF3";"2022-04-19";8;-1,72713291528863;76;-0,0898428536143179;0,656357100644121;0,781674162383155;-0,296468713980032;105;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"46";46;"SF3";"2022-04-22";8;-1,72713291528863;27;1,81067904976549;0,656357100644121;0,781674162383155;-0,296468713980032;30;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"47";47;"SF3";"2022-04-29";8;-1,72713291528863;87;-0,262617572103391;0,656357100644121;0,781674162383155;-0,296468713980032;114;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"48";48;"SF3";"2022-04-30";8;-1,72713291528863;73;-1,4720406015269;0,656357100644121;0,781674162383155;-0,296468713980032;86;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"49";49;"SF3";"2022-05-08";9;-1,69189053555246;10;0,0829318648747551;0,656357100644121;0,781674162383155;-0,296468713980032;16;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"50";50;"SF3";"2022-05-10";9;-1,69189053555246;67;-0,0898428536143179;0,656357100644121;0,781674162383155;-0,296468713980032;79;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"51";51;"SF3";"2022-05-16";9;-1,69189053555246;68;-1,12649116454876;0,656357100644121;0,781674162383155;-0,296468713980032;70;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"52";52;"SF3";"2022-05-25";9;-1,69189053555246;15;-1,4720406015269;0,656357100644121;0,781674162383155;-0,296468713980032;16;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"53";53;"SF3";"2022-07-13";11;-1,62140577608011;50;-1,29926588303783;0,656357100644121;0,781674162383155;-0,296468713980032;52;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"54";54;"SF3";"2022-07-18";11;-1,62140577608011;66;-1,4720406015269;0,656357100644121;0,781674162383155;-0,296468713980032;66;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"55";55;"SF3";"2022-08-31";12;-1,58616339634394;21;-0,78094172757061;0,791157849469464;1,02415510479864;-0,296468713980032;25;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"56";56;"SF3";"2023-01-09";17;-1,40995149766309;5;1,29235489429827;0,791157849469464;1,02415510479864;-0,296468713980032;21;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"57";57;"SF3";"2023-01-11";17;-1,40995149766309;18;0,255706583363828;0,791157849469464;1,02415510479864;-0,296468713980032;49;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"58";58;"SF3";"2023-01-17";17;-1,40995149766309;29;1,46512961278734;0,791157849469464;1,02415510479864;-0,296468713980032;57;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"59";59;"SF3";"2023-01-28";17;-1,40995149766309;29;0,0829318648747551;0,791157849469464;1,02415510479864;-0,296468713980032;41;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"60";60;"SF3";"2023-02-24";18;-1,37470911792692;0;1,11958017580919;0,791157849469464;1,02415510479864;-0,296468713980032;1;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"61";61;"SF3";"2023-02-28";18;-1,37470911792692;14;-0,262617572103391;0,791157849469464;1,02415510479864;-0,296468713980032;30;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"62";62;"SF3";"2023-03-04";19;-1,33946673819075;11;1,29235489429827;0,791157849469464;1,02415510479864;-0,296468713980032;30;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"63";63;"SF3";"2023-03-10";19;-1,33946673819075;13;-0,78094172757061;0,791157849469464;1,02415510479864;-0,296468713980032;21;"SUD";"F";"Yes";0,561818181818182;-0,616363636363636;0,603636363636364
"64";64;"SM4";"2022-03-08";8;-1,72713291528863;29;-1,12649116454876;-0,55684963878396;-1,54614288480551;-0,296468713980032;41;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"65";65;"SM4";"2022-03-28";8;-1,72713291528863;20;-0,0898428536143179;-0,55684963878396;-1,54614288480551;-0,296468713980032;30;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"66";66;"SM4";"2022-04-06";9;-1,69189053555246;40;0,601256020341974;-0,55684963878396;-0,964188623008347;-0,296468713980032;51;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"67";67;"SM4";"2022-05-31";10;-1,65664815581629;27;1,29235489429827;-0,55684963878396;-1,54614288480551;-0,296468713980032;27;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"68";68;"SM4";"2022-06-08";11;-1,62140577608011;29;-0,435392290592464;-0,55684963878396;-1,54614288480551;-0,296468713980032;29;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"69";69;"SM4";"2022-06-24";11;-1,62140577608011;25;-0,78094172757061;-0,55684963878396;-1,54614288480551;-0,296468713980032;26;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"70";70;"SM4";"2022-08-11";13;-1,55092101660777;50;-0,262617572103391;-0,422048889958618;-1,54614288480551;-0,296468713980032;62;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"71";71;"SM4";"2022-08-21";13;-1,55092101660777;21;-0,608167009081537;-0,422048889958618;-1,54614288480551;-0,296468713980032;23;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"72";72;"SM4";"2022-08-25";13;-1,55092101660777;9;-0,0898428536143179;-0,422048889958618;-1,49764669632242;-0,296468713980032;9;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"73";73;"SM4";"2022-08-26";13;-1,55092101660777;23;-0,953716446059683;-0,422048889958618;-1,49764669632242;-0,296468713980032;23;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"74";74;"SM4";"2022-09-04";14;-1,5156786368716;42;0,255706583363828;-0,422048889958618;-1,49764669632242;-0,296468713980032;59;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"75";75;"SM4";"2022-09-12";14;-1,5156786368716;61;1,46512961278734;-0,422048889958618;-1,49764669632242;-0,296468713980032;89;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"76";76;"SM4";"2023-01-23";18;-1,37470911792692;15;0,774030738831047;-0,422048889958618;-1,49764669632242;-0,296468713980032;26;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"77";77;"SM4";"2023-01-24";18;-1,37470911792692;2;-0,0898428536143179;-0,422048889958618;-1,49764669632242;-0,296468713980032;9;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"78";78;"SM4";"2023-02-14";19;-1,33946673819075;8;3,36565151616714;-0,422048889958618;-1,49764669632242;-0,296468713980032;16;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"79";79;"SM4";"2023-02-24";19;-1,33946673819075;13;0,255706583363828;-0,422048889958618;-1,49764669632242;-0,296468713980032;29;"SUD";"M";"Yes";0,561818181818182;0,383636363636364;0,603636363636364
"80";80;"EM5";"2022-02-10";34;-0,810831042148189;2;-0,0898428536143179;1,33036084477083;0,573833354598451;-0,296468713980032;24;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"81";81;"EM5";"2022-03-01";35;-0,775588662412018;35;-1,12649116454876;1,33036084477083;0,236092041948311;-0,296468713980032;93;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"82";82;"EM5";"2022-03-21";35;-0,775588662412018;28;0,774030738831047;1,33036084477083;0,236092041948311;-0,296468713980032;90;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"83";83;"EM5";"2022-03-29";35;-0,775588662412018;26;1,63790433127641;1,33036084477083;0,236092041948311;-0,296468713980032;76;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"84";84;"EM5";"2022-04-10";36;-0,740346282675847;12;-0,0898428536143179;1,33036084477083;0,236092041948311;-0,296468713980032;18;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"85";85;"EM5";"2022-04-27";36;-0,740346282675847;18;-1,4720406015269;1,33036084477083;0,236092041948311;-0,296468713980032;21;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"86";86;"EM5";"2022-05-06";37;-0,705103902939677;21;0,774030738831047;1,33036084477083;0,236092041948311;-0,296468713980032;77;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"87";87;"EM5";"2022-05-19";37;-0,705103902939677;8;-1,64481532001598;1,33036084477083;1,02415510479864;-0,296468713980032;71;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"88";88;"EM5";"2022-05-20";37;-0,705103902939677;52;-1,4720406015269;1,33036084477083;1,02415510479864;-0,296468713980032;82;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"89";89;"EM5";"2022-05-21";37;-0,705103902939677;13;-1,12649116454876;1,33036084477083;1,02415510479864;-0,296468713980032;21;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"90";90;"EM5";"2022-05-23";37;-0,705103902939677;39;-1,12649116454876;1,33036084477083;1,02415510479864;-0,296468713980032;65;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"91";91;"EM5";"2022-05-24";37;-0,705103902939677;5;-1,4720406015269;1,33036084477083;1,02415510479864;-0,296468713980032;21;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"92";92;"EM5";"2022-08-12";40;-0,599376763731165;30;-0,78094172757061;1,46516159359618;1,02415510479864;-0,296468713980032;39;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"93";93;"EM5";"2022-08-24";40;-0,599376763731165;1;-1,29926588303783;1,46516159359618;1,02415510479864;-0,296468713980032;1;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"94";94;"EM5";"2022-08-26";40;-0,599376763731165;11;-0,262617572103391;1,46516159359618;1,02415510479864;-0,296468713980032;13;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"95";95;"EM5";"2022-12-29";44;-0,458407244786482;8;0,601256020341974;1,46516159359618;1,02415510479864;-0,296468713980032;38;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"96";96;"EM5";"2023-01-01";45;-0,423164865050311;2;-0,435392290592464;1,46516159359618;1,02415510479864;-0,296468713980032;5;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"97";97;"EM5";"2023-01-04";45;-0,423164865050311;0;0,774030738831047;1,46516159359618;1,02415510479864;-0,296468713980032;14;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"98";98;"EM5";"2023-03-25";47;-0,35268010557797;9;-0,608167009081537;1,46516159359618;1,02415510479864;-0,296468713980032;15;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"99";99;"EM5";"2023-03-29";47;-0,35268010557797;18;0,255706583363828;1,46516159359618;1,02415510479864;-0,296468713980032;51;"EST";"M";"No";-1,43818181818182;0,383636363636364;-0,396363636363636
"100";100;"SF6";"2022-01-31";55;-0,0707410676886044;10;-0,0898428536143179;-1,09605263408533;0,199719900585986;-0,296468713980032;92;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"101";101;"SF6";"2022-02-20";56;-0,0354986879524338;0;1,29235489429827;-1,09605263408533;0,199719900585986;-0,296468713980032;10;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"102";102;"SF6";"2022-02-22";56;-0,0354986879524338;21;0,255706583363828;-1,09605263408533;0,199719900585986;-0,296468713980032;85;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"103";103;"SF6";"2022-03-02";57;-0,000256308216263077;28;-0,435392290592464;-1,09605263408533;0,199719900585986;-0,296468713980032;80;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"104";104;"SF6";"2022-03-09";57;-0,000256308216263077;10;-0,953716446059683;-1,09605263408533;0,199719900585986;-0,296468713980032;38;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"105";105;"SF6";"2022-03-19";57;-0,000256308216263077;21;-1,29926588303783;-1,09605263408533;0,199719900585986;-0,296468713980032;68;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"106";106;"SF6";"2022-03-24";57;-0,000256308216263077;15;-0,608167009081537;-1,09605263408533;0,199719900585986;-0,296468713980032;37;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"107";107;"SF6";"2022-04-04";58;0,0349860715199076;19;-0,435392290592464;-1,09605263408533;0,199719900585986;-0,296468713980032;80;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"108";108;"SF6";"2022-04-13";58;0,0349860715199076;1;0,601256020341974;-1,09605263408533;0,199719900585986;-0,296468713980032;45;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"109";109;"SF6";"2022-04-18";58;0,0349860715199076;4;-0,0898428536143179;-1,09605263408533;0,199719900585986;-0,296468713980032;20;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"110";110;"SF6";"2022-05-05";59;0,0702284512560783;1;-0,78094172757061;-1,09605263408533;0,199719900585986;-0,296468713980032;21;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"111";111;"SF6";"2022-05-08";59;0,0702284512560783;8;0,0829318648747551;-1,09605263408533;0,199719900585986;-0,296468713980032;16;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"112";112;"SF6";"2022-05-16";59;0,0702284512560783;0;0,255706583363828;-1,09605263408533;0,199719900585986;-0,296468713980032;4;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"113";113;"SF6";"2022-05-20";59;0,0702284512560783;0;0,94680545732012;-1,09605263408533;0,199719900585986;-0,296468713980032;87;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"114";114;"SF6";"2022-06-27";60;0,105470830992249;9;-1,4720406015269;-1,09605263408533;0,199719900585986;-0,296468713980032;29;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"115";115;"SF6";"2022-08-31";62;0,17595559046459;14;-1,64481532001598;-0,961251885259987;-0,236745795761888;1,27139467726052;58;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"116";116;"SF6";"2022-09-01";63;0,211197970200761;0;-0,78094172757061;-0,961251885259987;0,393704654518378;1,27139467726052;11;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"117";117;"SF6";"2023-01-18";67;0,352167489145444;2;-0,608167009081537;-0,961251885259987;0,393704654518378;4,40712145974163;23;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"118";118;"SF6";"2023-01-19";67;0,352167489145444;12;0,255706583363828;-0,961251885259987;0,393704654518378;4,40712145974163;53;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"119";119;"SF6";"2023-02-01";68;0,387409868881614;10;0,0829318648747551;-0,961251885259987;0,393704654518378;5,1910531553619;32;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"120";120;"SF6";"2023-02-19";68;0,387409868881614;11;0,428481301852901;-0,961251885259987;0,393704654518378;-0,296468713980032;93;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"121";121;"SF6";"2023-03-03";69;0,422652248617785;25;1,29235489429827;-0,961251885259987;0,393704654518378;-0,296468713980032;62;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"122";122;"SF6";"2023-03-23";69;0,422652248617785;16;1,46512961278734;-0,961251885259987;0,393704654518378;-0,296468713980032;30;"SUD";"F";"No";0,561818181818182;-0,616363636363636;-0,396363636363636
"123";123;"EF7";"2022-03-04";23;-1,19849721924607;29;0,601256020341974;-0,55684963878396;-0,709583633472087;-0,296468713980032;66;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"124";124;"EF7";"2022-03-06";23;-1,19849721924607;37;-0,953716446059683;-0,55684963878396;-0,709583633472087;-0,296468713980032;61;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"125";125;"EF7";"2022-03-15";23;-1,19849721924607;21;0,255706583363828;-0,55684963878396;-0,506938845882;-0,296468713980032;53;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"126";126;"EF7";"2022-03-29";23;-1,19849721924607;27;1,29235489429827;-0,55684963878396;-0,709583633472087;-0,296468713980032;69;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"127";127;"EF7";"2022-04-16";24;-1,1632548395099;43;0,774030738831047;-0,55684963878396;-0,709583633472087;-0,296468713980032;66;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"128";128;"EF7";"2022-04-28";24;-1,1632548395099;13;1,46512961278734;-0,55684963878396;-0,709583633472087;-0,296468713980032;19;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"129";129;"EF7";"2022-05-06";25;-1,12801245977372;36;0,774030738831047;-0,55684963878396;-0,709583633472087;-0,296468713980032;81;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"130";130;"EF7";"2022-05-08";25;-1,12801245977372;25;-0,953716446059683;-0,55684963878396;-0,506938845882;-0,296468713980032;29;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"131";131;"EF7";"2022-05-09";25;-1,12801245977372;14;-1,29926588303783;-0,55684963878396;-0,506938845882;-0,296468713980032;24;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"132";132;"EF7";"2022-06-03";26;-1,09277008003755;0;-1,12649116454876;-0,55684963878396;-0,506938845882;-0,296468713980032;1;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"133";133;"EF7";"2022-06-13";26;-1,09277008003755;16;-0,0898428536143179;-0,55684963878396;-0,236745795761888;-0,296468713980032;19;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"134";134;"EF7";"2022-06-26";26;-1,09277008003755;5;-0,262617572103391;-0,55684963878396;-0,236745795761888;-0,296468713980032;5;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"135";135;"EF7";"2022-06-27";26;-1,09277008003755;26;-0,262617572103391;-0,55684963878396;-0,236745795761888;-0,296468713980032;39;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"136";136;"EF7";"2022-08-24";28;-1,02228532056521;27;-0,0898428536143179;-0,422048889958618;-0,236745795761888;-0,296468713980032;34;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"137";137;"EF7";"2022-08-26";28;-1,02228532056521;18;0,94680545732012;-0,422048889958618;-0,236745795761888;-0,296468713980032;19;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"138";138;"EF7";"2022-08-28";28;-1,02228532056521;31;-0,0898428536143179;-0,422048889958618;0,0334472543582237;-0,296468713980032;32;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"139";139;"EF7";"2022-08-29";28;-1,02228532056521;16;-0,953716446059683;-0,422048889958618;0,0334472543582237;-0,296468713980032;25;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"140";140;"EF7";"2022-12-30";32;-0,88131580162053;16;-0,262617572103391;-0,422048889958618;-0,236745795761888;-0,296468713980032;21;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"141";141;"EF7";"2023-01-04";33;-0,846073421884359;8;0,774030738831047;-0,422048889958618;-0,236745795761888;-0,296468713980032;31;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"142";142;"EF7";"2023-03-09";35;-0,775588662412018;26;0,0829318648747551;-0,422048889958618;-0,236745795761888;-0,296468713980032;47;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"143";143;"EF7";"2023-03-26";35;-0,775588662412018;1;-1,64481532001598;-0,422048889958618;-0,236745795761888;-0,296468713980032;1;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"144";144;"EF7";"2023-04-01";36;-0,740346282675847;8;0,774030738831047;-0,422048889958618;-0,236745795761888;-0,296468713980032;25;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"145";145;"EF7";"2023-04-04";36;-0,740346282675847;6;1,46512961278734;-0,422048889958618;-0,236745795761888;-0,296468713980032;24;"EST";"F";"No";-1,43818181818182;-0,616363636363636;-0,396363636363636
"146";146;"SM8";"2022-02-01";19;-1,33946673819075;11;-0,953716446059683;-0,961251885259987;-1,25516575390693;-0,296468713980032;51;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"147";147;"SM8";"2022-02-20";19;-1,33946673819075;3;0,428481301852901;-0,961251885259987;-1,25516575390693;-0,296468713980032;24;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"148";148;"SM8";"2022-03-17";20;-1,30422435845458;16;-0,608167009081537;-0,961251885259987;-1,25516575390693;-0,296468713980032;132;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"149";149;"SM8";"2022-03-25";20;-1,30422435845458;11;-1,12649116454876;-0,961251885259987;-1,25516575390693;-0,296468713980032;31;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"150";150;"SM8";"2022-04-12";21;-1,26898197871841;8;2,15622848674363;-0,961251885259987;-1,25516575390693;-0,296468713980032;53;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"151";151;"SM8";"2022-04-21";21;-1,26898197871841;4;-0,608167009081537;-0,961251885259987;-1,25516575390693;-0,296468713980032;23;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"152";152;"SM8";"2022-05-13";22;-1,23373959898224;5;-0,0898428536143179;-0,961251885259987;-1,25516575390693;-0,296468713980032;18;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"153";153;"SM8";"2022-05-15";22;-1,23373959898224;10;0,0829318648747551;-0,961251885259987;-1,25516575390693;-0,296468713980032;25;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"154";154;"SM8";"2022-05-29";22;-1,23373959898224;34;-1,29926588303783;-0,961251885259987;-1,25516575390693;-0,296468713980032;70;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"155";155;"SM8";"2022-07-21";24;-1,1632548395099;5;-0,608167009081537;-0,961251885259987;-1,25516575390693;-0,296468713980032;12;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"156";156;"SM8";"2022-08-23";25;-1,12801245977372;34;-0,608167009081537;-0,826451136434645;-1,25516575390693;-0,296468713980032;97;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"157";157;"SM8";"2022-08-24";25;-1,12801245977372;16;-0,78094172757061;-0,826451136434645;-1,25516575390693;-0,296468713980032;34;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"158";158;"SM8";"2022-08-27";25;-1,12801245977372;59;-0,435392290592464;-0,826451136434645;-1,18242147118229;-0,296468713980032;91;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"159";159;"SM8";"2022-09-07";26;-1,09277008003755;7;-0,0898428536143179;-0,826451136434645;-1,18242147118229;-0,296468713980032;21;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"160";160;"SM8";"2022-09-13";26;-1,09277008003755;12;1,29235489429827;-0,826451136434645;-1,18242147118229;-0,296468713980032;66;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"161";161;"SM8";"2022-10-04";27;-1,05752770030138;5;1,11958017580919;-0,826451136434645;-1,18242147118229;-0,296468713980032;33;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"162";162;"SM8";"2022-11-23";28;-1,02228532056521;0;-1,29926588303783;-0,826451136434645;-1,18242147118229;-0,296468713980032;1;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"163";163;"SM8";"2023-01-10";30;-0,951800561092871;3;1,29235489429827;-0,826451136434645;-1,18242147118229;-0,296468713980032;46;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"164";164;"SM8";"2023-01-11";30;-0,951800561092871;7;0,255706583363828;-0,826451136434645;-1,18242147118229;-0,296468713980032;32;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"165";165;"SM8";"2023-01-12";30;-0,951800561092871;2;0,601256020341974;-0,826451136434645;-1,18242147118229;-0,296468713980032;20;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
"166";166;"SM8";"2023-01-22";30;-0,951800561092871;3;2,50177792372178;-0,826451136434645;-1,18242147118229;-0,296468713980032;21;"SUD";"M";"No";0,561818181818182;0,383636363636364;-0,396363636363636
