"";"Focal";"Date";"Age.new";"Age.scale";"percentage.duration.play";"mean.party.size.scale";"Age.mother.round.scale";"rank.scale";"months.pregnant.scale";"Duration.static";"duration.play";"Group";"Sex";"family.member";"Group.centered";"Sex.centered";"family.member.centered"
"416";"NF23";"2022-01-26";26;-1,08545124308341;10,7194873288669;-0,427032068726425;-0,154536782814361;0,137874542675798;-0,29358380298172;6866;736;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"417";"NF23";"2022-02-12";27;-1,05030915508395;6,45934347656468;-0,600069665316003;-0,154536782814361;0,137874542675798;-0,29358380298172;17943;1159;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"418";"NF23";"2022-02-13";27;-1,05030915508395;4,74172719935432;0,26511831763189;-0,154536782814361;0,137874542675798;-0,29358380298172;4956;235;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"419";"NF23";"2022-02-14";27;-1,05030915508395;0;-0,253994472136846;-0,154536782814361;0,137874542675798;-0,29358380298172;684;0;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"420";"NF23";"2022-03-12";28;-1,01516706708449;7,51952398661212;-0,600069665316003;-0,154536782814361;0,137874542675798;-0,29358380298172;13445;1011;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"421";"NF23";"2022-03-19";28;-1,01516706708449;2,48202125628461;-0,427032068726425;-0,154536782814361;0,137874542675798;-0,29358380298172;15713;390;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"422";"NF23";"2022-06-06";31;-0,909740803086098;28,3937823834197;-0,773107261905582;-0,0193170978517951;0,137874542675798;-0,29358380298172;965;274;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"423";"NF23";"2022-06-19";31;-0,909740803086098;4,64254192409532;-0,427032068726425;-0,0193170978517951;0,137874542675798;-0,29358380298172;16995;789;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"424";"NF23";"2022-06-20";31;-0,909740803086098;0,528401585204756;-0,0809568755472673;-0,0193170978517951;0,137874542675798;-0,29358380298172;8327;44;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"425";"NF23";"2022-06-22";31;-0,909740803086098;0;-0,427032068726425;-0,0193170978517951;0,137874542675798;-0,29358380298172;877;0;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"426";"NF23";"2022-07-03";32;-0,874598715086635;0,109120669273438;-0,946144858495161;-0,0193170978517951;0,137874542675798;-0,29358380298172;10997;12;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"427";"NF23";"2022-07-15";32;-0,874598715086635;11,4908370480436;-0,773107261905582;-0,0193170978517951;0,137874542675798;-0,29358380298172;10095;1160;"NORD";"F";"No";-0,430357142857143;-0,6125;-0,394642857142857
"428";"SM24";"2022-03-01";95;1,33935282887953;0;-0,946144858495161;-0,56019583770206;-0,095315186361849;-0,29358380298172;471;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"429";"SM24";"2022-04-27";96;1,374494916879;0;-0,0809568755472673;-0,56019583770206;-0,095315186361849;-0,29358380298172;4255;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"430";"SM24";"2022-05-13";97;1,40963700487846;0;1,47638149375894;-0,56019583770206;-0,095315186361849;-0,29358380298172;1993;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"431";"SM24";"2022-05-21";97;1,40963700487846;0;-0,0809568755472673;-0,56019583770206;-0,095315186361849;-0,29358380298172;6674;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"432";"SM24";"2022-05-29";97;1,40963700487846;0;-1,4652576482639;-0,56019583770206;-0,095315186361849;-0,29358380298172;519;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"433";"SM24";"2022-06-13";98;1,44477909287792;0;-0,773107261905582;-0,56019583770206;-0,095315186361849;-0,29358380298172;3852;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"434";"SM24";"2022-06-20";98;1,44477909287792;0;-0,946144858495161;-0,56019583770206;-0,095315186361849;-0,29358380298172;10819;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"435";"SM24";"2022-06-23";98;1,44477909287792;0;-0,427032068726425;-0,56019583770206;-0,095315186361849;-0,29358380298172;7027;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"436";"SM24";"2022-06-25";98;1,44477909287792;0;-0,773107261905582;-0,56019583770206;-0,095315186361849;-0,29358380298172;81;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"437";"SM24";"2022-08-25";100;1,51506326887685;0;-1,11918245508474;-0,424976152739494;0,0747189910614344;-0,29358380298172;6242;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"438";"SM24";"2022-08-26";100;1,51506326887685;0;-0,600069665316003;-0,424976152739494;0,0747189910614344;-0,29358380298172;25042;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"439";"SM24";"2022-09-13";101;1,55020535687631;0;1,47638149375894;-0,424976152739494;0,0747189910614344;-0,29358380298172;4868;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"440";"SM24";"2022-09-14";101;1,55020535687631;0;-0,946144858495161;-0,424976152739494;0,0747189910614344;-0,29358380298172;291;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"441";"SM24";"2022-09-24";101;1,55020535687631;0;-0,0809568755472673;-0,424976152739494;0,0747189910614344;-0,29358380298172;10943;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"442";"SM24";"2022-09-25";101;1,55020535687631;0;-0,427032068726425;-0,424976152739494;0,0747189910614344;-0,29358380298172;2486;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"443";"SM24";"2022-09-30";101;1,55020535687631;0;-0,773107261905582;-0,424976152739494;0,0747189910614344;-0,29358380298172;924;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"444";"SM24";"2022-10-01";102;1,58534744487577;0;-0,946144858495161;-0,424976152739494;0,0747189910614344;-0,29358380298172;1002;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"445";"SM24";"2022-10-02";102;1,58534744487577;0;0,26511831763189;-0,424976152739494;0,0747189910614344;-0,29358380298172;6532;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"446";"SM24";"2022-11-23";103;1,62048953287524;0;0,26511831763189;-0,424976152739494;0,0747189910614344;-0,29358380298172;9449;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"447";"SM24";"2023-01-15";105;1,69077370887416;0;-0,427032068726425;-0,424976152739494;0,0747189910614344;-0,29358380298172;13753;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"448";"SM24";"2023-04-07";108;1,79619997287255;0;-1,29222005167432;-0,424976152739494;0,0747189910614344;0,496834128122911;639;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"449";"SM25";"2022-02-06";49;-0,277183219095764;0,653685674547983;-1,29222005167432;-0,695415522664626;-0,969776670253015;-0,29358380298172;14380;94;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"450";"SM25";"2022-03-07";50;-0,242041131096301;1,92475940507437;-1,11918245508474;-0,695415522664626;-0,969776670253015;-0,29358380298172;11430;220;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"451";"SM25";"2022-03-08";50;-0,242041131096301;0;0,26511831763189;-0,695415522664626;-0,969776670253015;-0,29358380298172;4143;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"452";"SM25";"2022-03-12";50;-0,242041131096301;0,450740502253702;-1,29222005167432;-0,695415522664626;-0,969776670253015;-0,29358380298172;10871;49;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"453";"SM25";"2022-03-20";50;-0,242041131096301;3,64937808026285;-0,773107261905582;-0,695415522664626;-0,969776670253015;-0,29358380298172;17044;622;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"454";"SM25";"2022-04-02";51;-0,206899043096838;0;0,611193510811048;-0,695415522664626;-0,969776670253015;-0,29358380298172;12673;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"455";"SM25";"2022-05-20";52;-0,171756955097375;2,48670403909731;-1,11918245508474;-0,695415522664626;-0,969776670253015;-0,29358380298172;6957;173;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"456";"SM25";"2022-05-21";52;-0,171756955097375;0;-1,29222005167432;-0,695415522664626;-0,969776670253015;-0,29358380298172;887;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"457";"SM25";"2022-06-19";53;-0,136614867097912;0,261993479273405;-1,63829524485348;-0,695415522664626;-0,969776670253015;-0,29358380298172;17176;45;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"458";"SM25";"2022-06-20";53;-0,136614867097912;0;-1,63829524485348;-0,695415522664626;-0,969776670253015;-0,29358380298172;1214;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"459";"SM25";"2022-07-06";54;-0,101472779098449;0,443778776280024;-1,4652576482639;-0,695415522664626;-0,969776670253015;-0,29358380298172;18027;80;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"460";"SM25";"2022-07-13";54;-0,101472779098449;0;-1,63829524485348;-0,695415522664626;-0,969776670253015;-0,29358380298172;580;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"461";"SM25";"2022-07-16";54;-0,101472779098449;0;-1,11918245508474;-0,695415522664626;-0,969776670253015;-0,29358380298172;18508;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"462";"SM25";"2022-09-01";56;-0,0311886030995235;0;-1,11918245508474;-0,56019583770206;-0,872614283153998;-0,29358380298172;3401;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"463";"SM25";"2023-01-09";60;0,109379748898328;4,64382816748233;0,0920807210423114;-0,56019583770206;-0,872614283153998;-0,29358380298172;9195;427;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"464";"SM25";"2023-01-27";60;0,109379748898328;0;-0,773107261905582;-0,56019583770206;-0,872614283153998;-0,29358380298172;1453;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"465";"SM25";"2023-01-31";60;0,109379748898328;1,29632054471651;2,51460707329641;-0,56019583770206;-0,872614283153998;-0,29358380298172;7637;99;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"466";"SM25";"2023-02-18";61;0,144521836897791;0;0,438155914221469;-0,56019583770206;-0,872614283153998;-0,29358380298172;601;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"467";"SM25";"2023-02-20";61;0,144521836897791;2,03518907563025;1,13030630057978;-0,56019583770206;-0,872614283153998;-0,29358380298172;15232;310;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"468";"SM25";"2023-03-02";62;0,179663924897254;6,53041825095057;1,13030630057978;-0,56019583770206;-0,872614283153998;-0,29358380298172;10520;687;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"469";"SM25";"2023-03-13";62;0,179663924897254;0;-0,946144858495161;-0,56019583770206;-0,872614283153998;-0,29358380298172;1727;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"470";"SM25";"2023-03-22";62;0,179663924897254;0;1,47638149375894;-0,56019583770206;-0,872614283153998;-0,29358380298172;4226;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"471";"SM26";"2022-02-07";38;-0,663746187089857;0;-0,946144858495161;-0,830635207627192;-0,386802347658902;-0,29358380298172;1529;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"472";"SM26";"2022-02-08";38;-0,663746187089857;0,187566988210075;0,438155914221469;-0,830635207627192;-0,386802347658902;-0,29358380298172;18660;35;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"473";"SM26";"2022-02-21";38;-0,663746187089857;5,99583371071461;-0,427032068726425;-0,830635207627192;-0,386802347658902;-0,29358380298172;11041;662;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"474";"SM26";"2022-03-12";39;-0,628604099090394;1,25685364824968;-1,29222005167432;-0,830635207627192;-0,386802347658902;-0,29358380298172;11855;149;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"475";"SM26";"2022-04-03";40;-0,593462011090931;7,90183387270766;-0,0809568755472673;-0,830635207627192;-0,386802347658902;-0,29358380298172;3708;293;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"476";"SM26";"2022-04-05";40;-0,593462011090931;0,985828712261245;0,438155914221469;-0,830635207627192;-0,386802347658902;-0,29358380298172;11361;112;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"477";"SM26";"2022-04-09";40;-0,593462011090931;0,486510393631137;0,438155914221469;-0,830635207627192;-0,386802347658902;-0,29358380298172;6783;33;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"478";"SM26";"2022-05-03";41;-0,558319923091468;0;0,26511831763189;-0,830635207627192;-0,386802347658902;-0,29358380298172;171;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"479";"SM26";"2022-05-11";41;-0,558319923091468;0;0,26511831763189;-0,830635207627192;-0,386802347658902;-0,29358380298172;4406;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"480";"SM26";"2022-05-31";41;-0,558319923091468;0;-1,11918245508474;-0,830635207627192;-0,386802347658902;-0,29358380298172;763;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"481";"SM26";"2022-06-08";42;-0,523177835092005;0;0,26511831763189;-0,830635207627192;-0,386802347658902;-0,29358380298172;9370;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"482";"SM26";"2022-06-12";42;-0,523177835092005;0,124391002384161;-0,600069665316003;-0,830635207627192;-0,386802347658902;-0,29358380298172;9647;12;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"483";"SM26";"2022-06-29";42;-0,523177835092005;0;-0,600069665316003;-0,830635207627192;-0,386802347658902;-0,29358380298172;1379;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"484";"SM26";"2022-07-03";43;-0,488035747092542;0,527039413382218;-1,4652576482639;-0,695415522664626;-0,386802347658902;-0,29358380298172;4364;23;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"485";"SM26";"2022-08-12";44;-0,452893659093079;0;-0,253994472136846;-0,695415522664626;-0,386802347658902;0,496834128122911;6664;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"486";"SM26";"2022-08-20";44;-0,452893659093079;0;-0,946144858495161;-0,695415522664626;-0,386802347658902;0,496834128122911;4589;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"487";"SM26";"2022-08-23";44;-0,452893659093079;0;-0,773107261905582;-0,695415522664626;-0,386802347658902;1,28725205922754;1002;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"488";"SM26";"2022-10-02";46;-0,382609483094153;0;-1,11918245508474;-0,695415522664626;-0,241058767010375;2,07766999033217;3107;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"489";"SM26";"2023-01-10";49;-0,277183219095764;0;-0,946144858495161;-0,695415522664626;-0,241058767010375;4,44892378364607;1389;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"490";"SM26";"2023-02-08";50;-0,242041131096301;0;1,47638149375894;-0,695415522664626;-0,241058767010375;-0,29358380298172;15667;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"491";"SM26";"2023-02-18";50;-0,242041131096301;0;1,13030630057978;-0,695415522664626;-0,241058767010375;-0,29358380298172;6914;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"492";"SM26";"2023-02-28";50;-0,242041131096301;3,32502078137988;-0,0809568755472673;-0,695415522664626;-0,241058767010375;-0,29358380298172;1203;40;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"493";"SM26";"2023-03-10";51;-0,206899043096838;0;0,784231107400626;-0,695415522664626;-0,241058767010375;-0,29358380298172;175;0;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"494";"SM26";"2023-03-14";51;-0,206899043096838;14,7919876733436;2,16853188011726;-0,695415522664626;-0,241058767010375;-0,29358380298172;2596;384;"SUD";"M";"No";0,569642857142857;0,3875;-0,394642857142857
"495";"SF27";"2022-02-01";36;-0,734030363088783;0;2,86068226647557;-1,50673363244002;0,487659136232264;-0,29358380298172;3158;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"496";"SF27";"2022-04-12";38;-0,663746187089857;2,54615663086762;1,47638149375894;-1,50673363244002;0,487659136232264;-0,29358380298172;16574;422;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"497";"SF27";"2022-04-13";38;-0,663746187089857;1,70940170940171;0,438155914221469;-1,50673363244002;0,487659136232264;-0,29358380298172;11583;198;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"498";"SF27";"2022-04-15";38;-0,663746187089857;0;-0,0809568755472673;-1,50673363244002;0,487659136232264;-0,29358380298172;7843;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"499";"SF27";"2022-04-18";38;-0,663746187089857;0;0,438155914221469;-1,50673363244002;0,487659136232264;-0,29358380298172;14222;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"500";"SF27";"2022-05-01";39;-0,628604099090394;0;-0,0809568755472673;-1,50673363244002;0,487659136232264;-0,29358380298172;3941;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"501";"SF27";"2022-05-03";39;-0,628604099090394;0,246864157993061;0,611193510811048;-1,50673363244002;0,487659136232264;-0,29358380298172;14988;37;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"502";"SF27";"2022-08-03";42;-0,523177835092005;5,71049136786189;-0,253994472136846;-1,37151394747746;0,487659136232264;-0,29358380298172;3765;215;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"503";"SF27";"2022-08-05";42;-0,523177835092005;0,673801030519223;-1,11918245508474;-1,37151394747746;0,487659136232264;-0,29358380298172;2523;17;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"504";"SF27";"2022-08-06";42;-0,523177835092005;2,42290748898678;-1,63829524485348;-1,37151394747746;0,487659136232264;-0,29358380298172;908;22;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"505";"SF27";"2022-08-08";42;-0,523177835092005;0;-0,253994472136846;-1,37151394747746;0,487659136232264;-0,29358380298172;22073;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"506";"SF27";"2022-08-10";42;-0,523177835092005;3,47627215551744;-0,946144858495161;-1,37151394747746;0,487659136232264;-0,29358380298172;17490;608;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"507";"SF27";"2022-08-19";42;-0,523177835092005;0;0,26511831763189;-1,37151394747746;0,487659136232264;-0,29358380298172;4062;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"508";"SF27";"2022-08-20";42;-0,523177835092005;0;-0,946144858495161;-1,37151394747746;0,487659136232264;-0,29358380298172;6965;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"509";"SF27";"2022-08-25";42;-0,523177835092005;0;0,784231107400626;-1,37151394747746;0,706274507205057;-0,29358380298172;145;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"510";"SF27";"2022-09-03";43;-0,488035747092542;3,25941360321476;-1,11918245508474;-1,37151394747746;0,706274507205057;-0,29358380298172;6719;219;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"511";"SF27";"2023-01-08";47;-0,34746739509469;0;0,611193510811048;-1,37151394747746;0,706274507205057;-0,29358380298172;2286;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"512";"SF27";"2023-01-18";47;-0,34746739509469;0;0,438155914221469;-1,37151394747746;0,706274507205057;-0,29358380298172;7802;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"513";"SF27";"2023-01-27";47;-0,34746739509469;0;1,30334389716936;-1,37151394747746;0,706274507205057;-0,29358380298172;8721;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"514";"SF27";"2023-02-18";48;-0,312325307095227;0;-0,946144858495161;-1,37151394747746;0,706274507205057;-0,29358380298172;124;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"515";"SF27";"2023-02-23";48;-0,312325307095227;0;0,784231107400626;-1,37151394747746;0,706274507205057;-0,29358380298172;12699;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"516";"SM28";"2022-02-01";54;-0,101472779098449;0;0,438155914221469;0,656781326961036;1,36212062012343;2,07766999033217;5781;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"517";"SM28";"2022-03-22";55;-0,0663306910989865;0;0,0920807210423114;0,656781326961036;1,36212062012343;2,86808792143681;15961;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"518";"SM28";"2022-04-07";56;-0,0311886030995235;0;1,47638149375894;0,656781326961036;1,36212062012343;3,65850585254144;9403;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"519";"SM28";"2022-04-08";56;-0,0311886030995235;0;-0,0809568755472673;0,656781326961036;1,36212062012343;3,65850585254144;17023;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"520";"SM28";"2022-04-18";56;-0,0311886030995235;0;0,784231107400626;0,656781326961036;1,36212062012343;3,65850585254144;10232;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"521";"SM28";"2022-05-03";57;0,00395348489993949;0;0,0920807210423114;0,656781326961036;1,36212062012343;4,44892378364607;8604;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"522";"SM28";"2022-05-04";57;0,00395348489993949;0;0,611193510811048;0,656781326961036;1,36212062012343;4,44892378364607;11931;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"523";"SM28";"2022-05-31";57;0,00395348489993949;0;-1,11918245508474;0,656781326961036;1,36212062012343;5,2393417147507;2759;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"524";"SM28";"2022-06-01";58;0,0390955728994025;0;-1,4652576482639;0,656781326961036;1,36212062012343;5,2393417147507;26360;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"525";"SM28";"2022-06-02";58;0,0390955728994025;0;-1,4652576482639;0,656781326961036;1,36212062012343;5,2393417147507;15563;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"526";"SM28";"2022-07-04";59;0,0742376608988655;0;-1,11918245508474;0,656781326961036;1,36212062012343;-0,29358380298172;5529;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"527";"SM28";"2022-08-06";60;0,109379748898328;0;-1,11918245508474;0,792001011923602;1,36212062012343;-0,29358380298172;16542;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"528";"SM28";"2022-08-11";60;0,109379748898328;0;-0,946144858495161;0,792001011923602;1,36212062012343;-0,29358380298172;2499;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"529";"SM28";"2022-08-12";60;0,109379748898328;2,44505137209;-0,253994472136846;0,792001011923602;1,36212062012343;-0,29358380298172;7689;188;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"530";"SM28";"2022-09-04";61;0,144521836897791;0;-1,11918245508474;0,792001011923602;1,65360778142049;-0,29358380298172;5325;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"531";"SM28";"2023-01-14";65;0,285090188895643;1,00909430671484;3,37979505624431;0,792001011923602;1,65360778142049;-0,29358380298172;8027;81;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"532";"SM28";"2023-01-19";65;0,285090188895643;0;0,0920807210423114;0,792001011923602;1,65360778142049;-0,29358380298172;4335;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"533";"SM28";"2023-02-14";66;0,320232276895106;0;-0,0809568755472673;0,792001011923602;1,65360778142049;-0,29358380298172;1676;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"534";"SM28";"2023-02-28";66;0,320232276895106;0;4,07194544260262;0,792001011923602;1,65360778142049;-0,29358380298172;1570;0;"SUD";"M";"Yes";0,569642857142857;0,3875;0,605357142857143
"535";"SF29";"2022-04-07";101;1,55020535687631;0;0,26511831763189;0,656781326961036;1,36212062012343;-0,29358380298172;11087;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"536";"SF29";"2022-04-08";101;1,55020535687631;0;0,26511831763189;0,656781326961036;1,36212062012343;-0,29358380298172;20574;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"537";"SF29";"2022-04-13";101;1,55020535687631;0;1,13030630057978;0,656781326961036;1,36212062012343;-0,29358380298172;5275;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"538";"SF29";"2022-05-04";102;1,58534744487577;0;1,13030630057978;0,656781326961036;1,36212062012343;-0,29358380298172;8238;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"539";"SF29";"2022-05-07";102;1,58534744487577;0;0,26511831763189;0,656781326961036;1,36212062012343;-0,29358380298172;17684;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"540";"SF29";"2022-06-01";103;1,62048953287524;0;-1,4652576482639;0,656781326961036;1,36212062012343;-0,29358380298172;12577;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"541";"SF29";"2022-06-02";103;1,62048953287524;0;-1,4652576482639;0,656781326961036;1,36212062012343;-0,29358380298172;3955;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"542";"SF29";"2022-06-03";103;1,62048953287524;0;-1,4652576482639;0,656781326961036;1,36212062012343;-0,29358380298172;12815;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"543";"SF29";"2022-06-06";103;1,62048953287524;0;-1,4652576482639;0,656781326961036;1,36212062012343;-0,29358380298172;169;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"544";"SF29";"2022-06-24";103;1,62048953287524;0;-0,600069665316003;0,656781326961036;1,36212062012343;-0,29358380298172;159;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"545";"SF29";"2022-08-20";105;1,69077370887416;0;-0,946144858495161;0,792001011923602;1,36212062012343;-0,29358380298172;2635;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"546";"SF29";"2022-08-25";105;1,69077370887416;0;-0,946144858495161;0,792001011923602;1,65360778142049;-0,29358380298172;5756;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"547";"SF29";"2023-02-08";111;1,90162623687094;0;0,26511831763189;0,792001011923602;1,65360778142049;-0,29358380298172;918;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
"548";"SF29";"2023-02-10";111;1,90162623687094;0;1,64941909034852;0,792001011923602;1,65360778142049;-0,29358380298172;12096;0;"SUD";"F";"No";0,569642857142857;-0,6125;-0,394642857142857
